130430,河北省邯郸市邱县,115.200049,36.811783
130425,河北省邯郸市大名县,115.147985,36.286406
130432,河北省邯郸市广平县,114.948638,36.48382
130406,河北省邯郸市峰峰矿区,114.212571,36.419298
130481,河北省邯郸市武安市,114.203685,36.69759
130100,河北省石家庄市,114.514976,38.042007
130131,河北省石家庄市平山县,114.186007,38.260288
130126,河北省石家庄市灵寿县,114.383013,38.307908
130130,河北省石家庄市无极县,114.976256,38.178852
130123,河北省石家庄市正定县,114.57043,38.14699
130110,河北省石家庄市鹿泉区,114.313559,38.086536
130183,河北省石家庄市晋州市,115.044141,38.033937
130109,河北省石家庄市藁城区,114.846562,38.022177
130132,河北省石家庄市元氏县,114.525508,37.767332
130108,河北省石家庄市裕华区,114.531599,38.007002
130129,河北省石家庄市赞皇县,114.386114,37.666549
130127,河北省石家庄市高邑县,114.611659,37.615905
130121,河北省石家庄市井陉县,114.145669,38.032366
130105,河北省石家庄市新华区,114.463904,38.050749
130184,河北省石家庄市新乐市,114.683745,38.343952
130181,河北省石家庄市辛集市,115.217626,37.943239
130107,河北省石家庄市井陉矿区,114.062258,38.065446
130128,河北省石家庄市深泽县,115.20089,38.184572
130111,河北省石家庄市栾城区,114.647922,37.900915
130133,河北省石家庄市赵县,114.775914,37.756935
130125,河北省石家庄市行唐县,114.553044,38.437535
130102,河北省石家庄市长安区,114.538955,38.03682
130104,河北省石家庄市桥西区,114.45004,38.025245
130600,河北省保定市,115.464523,38.874476
130630,河北省保定市涞源县,114.694416,39.360622
130633,河北省保定市易县,115.497487,39.350219
130636,河北省保定市顺平县,115.135133,38.837988
130609,河北省保定市徐水区,115.655772,39.018781
130632,河北省保定市安新县,115.935688,38.936102
130628,河北省保定市高阳县,115.779149,38.700846
130602,河北省保定市竞秀区,115.458671,38.877318
130683,河北省保定市安国市,115.327088,38.418985
130682,河北省保定市定州市,114.990321,38.516746
130606,河北省保定市莲池区,115.497153,38.883528
130623,河北省保定市涞水县,115.713651,39.394305
130681,河北省保定市涿州市,115.97444,39.485684
130635,河北省保定市蠡县,115.583701,38.488064
130637,河北省保定市博野县,115.464295,38.458048
130631,河北省保定市望都县,115.15542,38.696221
130624,河北省保定市阜平县,114.195118,38.849221
130627,河北省保定市唐县,114.982968,38.748477
130634,河北省保定市曲阳县,114.740476,38.614409
130684,河北省保定市高碑店市,115.873612,39.327233
130626,河北省保定市定兴县,115.808183,39.263219
130629,河北省保定市容城县,115.861635,39.043321
130638,河北省保定市雄县,116.108624,38.994825
130607,河北省保定市满城区,115.322246,38.949732
130608,河北省保定市清苑区,115.48988,38.76527
130800,河北省承德市,117.962749,40.952942
130828,河北省承德市围场满族蒙古族自治县,117.75934,41.938372
130826,河北省承德市丰宁满族自治县,116.645798,41.209951
130825,河北省承德市隆化县,117.739026,41.314402
130827,河北省承德市宽城满族自治县,118.485472,40.611333
130804,河北省承德市鹰手营子矿区,117.659341,40.546424
130822,河北省承德市兴隆县,117.500558,40.417358
130881,河北省承德市平泉市,118.702032,41.018482
130803,河北省承德市双滦区,117.799588,40.959426
130824,河北省承德市滦平县,117.332652,40.941644
130821,河北省承德市承德县,118.174166,40.768082
130802,河北省承德市双桥区,117.943121,40.974679
130500,河北省邢台市,114.49742,37.060227
130581,河北省邢台市南宫市,115.40866,37.358907
130522,河北省邢台市临城县,114.498651,37.444512
130524,河北省邢台市柏乡县,114.693447,37.48288
130530,河北省邢台市新河县,115.251005,37.520891
130523,河北省邢台市内丘县,114.512226,37.287612
130534,河北省邢台市清河县,115.665081,37.0451
130532,河北省邢台市平乡县,115.03008,37.063771
130582,河北省邢台市沙河市,114.503023,36.855548
130531,河北省邢台市广宗县,115.142766,37.074795
130506,河北省邢台市南和区,114.683683,37.005626
130528,河北省邢台市宁晋县,114.940006,37.624524
130525,河北省邢台市隆尧县,114.770509,37.351232
130505,河北省邢台市任泽区,114.671339,37.121958
130529,河北省邢台市巨鹿县,115.037884,37.221293
130503,河北省邢台市信都区,114.468229,37.093798
130502,河北省邢台市襄都区,114.507443,37.071314
130533,河北省邢台市威县,115.266829,36.975164
130535,河北省邢台市临西县,115.501258,36.871312
131100,河北省衡水市,115.668987,37.739367
131102,河北省衡水市桃城区,115.675208,37.735152
131121,河北省衡水市枣强县,115.724365,37.514217
131182,河北省衡水市深州市,115.559576,38.001535
131124,河北省衡水市饶阳县,115.725898,38.235313
131125,河北省衡水市安平县,115.518918,38.234769
131128,河北省衡水市阜城县,116.175424,37.862984
131103,河北省衡水市冀州区,115.579392,37.550922
131126,河北省衡水市故城县,115.965877,37.347873
131127,河北省衡水市景县,116.270558,37.692831
131122,河北省衡水市武邑县,115.887498,37.802036
131123,河北省衡水市武强县,115.982119,38.041447
130900,河北省沧州市,116.838715,38.304676
130982,河北省沧州市任丘市,116.084412,38.685325
130929,河北省沧州市献县,116.122767,38.189924
130903,河北省沧州市运河区,116.842964,38.283456
130927,河北省沧州市南皮县,116.708603,38.038761
130924,河北省沧州市海兴县,117.497545,38.143308
130923,河北省沧州市东光县,116.537138,37.888844
130928,河北省沧州市吴桥县,116.391557,37.628225
130983,河北省沧州市黄骅市,117.330043,38.372266
130922,河北省沧州市青县,116.804137,38.583657
130926,河北省沧州市肃宁县,115.829619,38.423044
130984,河北省沧州市河间市,116.099362,38.446656
130930,河北省沧州市孟村回族自治县,117.104514,38.053438
130925,河北省沧州市盐山县,117.230681,38.058074
130902,河北省沧州市新华区,116.866309,38.314094
130921,河北省沧州市沧县,117.007478,38.21985569
130981,河北省沧州市泊头市,116.578322,38.084262
140000,山西省,112.578781,37.813948
140100,山西省太原市,112.549656,37.870451
140123,山西省太原市娄烦县,111.79715,38.067569
140108,山西省太原市尖草坪区,112.486141,37.940052
140107,山西省太原市杏花岭区,112.570412,37.894241
140122,山西省太原市阳曲县,112.67292,38.058511
140121,山西省太原市清徐县,112.359367,37.608751
140181,山西省太原市古交市,112.175034,37.907414
140109,山西省太原市万柏林区,112.515638,37.859738
140110,山西省太原市晋源区,112.477869,37.715519
140105,山西省太原市小店区,112.565524,37.736865
140106,山西省太原市迎泽区,112.563373,37.863308
140300,山西省阳泉市,113.580426,37.857094
140321,山西省阳泉市平定县,113.629777,37.804986
140311,山西省阳泉市郊区,113.593998,37.943703
140302,山西省阳泉市城区,113.600694,37.847457
140322,山西省阳泉市盂县,113.412279,38.086041
140303,山西省阳泉市矿区,113.555279,37.868494
140600,山西省朔州市,112.432906,39.331734
140623,山西省朔州市右玉县,112.466926,39.989198
140603,山西省朔州市平鲁区,112.28827,39.512219
140621,山西省朔州市山阴县,112.816421,39.527445
140681,山西省朔州市怀仁市,113.133061,39.820522
140602,山西省朔州市朔城区,112.432071,39.320196
140622,山西省朔州市应县,113.190952,39.554471
141100,山西省吕梁市,111.14454,37.518996
141124,山西省吕梁市临县,110.992712,37.951008
141102,山西省吕梁市离石区,111.150325,37.517797
141128,山西省吕梁市方山县,111.244309,37.895017
141127,山西省吕梁市岚县,111.672156,38.279587
141129,山西省吕梁市中阳县,111.178841,37.357816
141130,山西省吕梁市交口县,111.181241,36.982205
141125,山西省吕梁市柳林县,110.888993,37.429816
141123,山西省吕梁市兴县,111.127486,38.461818
141126,山西省吕梁市石楼县,110.834712,36.998461
141122,山西省吕梁市交城县,112.155857,37.55169
141121,山西省吕梁市文水县,112.028866,37.438101
141181,山西省吕梁市孝义市,111.778935,37.146051
141182,山西省吕梁市汾阳市,111.770834,37.261493
140200,山西省大同市,113.366749,40.09711
140224,山西省大同市灵丘县,114.234452,39.442459
140225,山西省大同市浑源县,113.69183,39.706485
140223,山西省大同市广灵县,114.282703,39.760404
140221,山西省大同市阳高县,113.748944,40.361059
140212,山西省大同市新荣区,113.139628,40.256355
140215,山西省大同市云州区,113.612496,40.040156
140222,山西省大同市天镇县,114.090871,40.42087
140226,山西省大同市左云县,112.703008,40.013442
140213,山西省大同市平城区,113.298011,40.075246
140214,山西省大同市云冈区,113.149604,40.005383
140700,山西省晋中市,112.752633,37.688006
140723,山西省晋中市和顺县,113.570295,37.329696
140724,山西省晋中市昔阳县,113.707151,37.612577
140725,山西省晋中市寿阳县,113.176373,37.895191
140721,山西省晋中市榆社县,112.975378,37.071209
140781,山西省晋中市介休市,111.916451,37.027538
140722,山西省晋中市左权县,113.379412,37.082746
140729,山西省晋中市灵石县,111.778692,36.848085
140702,山西省晋中市榆次区,112.707564,37.698637
140703,山西省晋中市太谷区,112.551297,37.421392
140727,山西省晋中市祁县,112.335226,37.358425
140728,山西省晋中市平遥县,112.175825,37.189614
140900,山西省忻州市,112.734149,38.415958
140981,山西省忻州市原平市,112.711025,38.731412
140925,山西省忻州市宁武县,112.304734,39.001498
140922,山西省忻州市五台县,113.255419,38.728056
140928,山西省忻州市五寨县,111.846808,38.91111
140932,山西省忻州市偏关县,111.508922,39.436917
140923,山西省忻州市代县,112.960102,39.066831
140929,山西省忻州市岢岚县,111.572964,38.703989
140902,山西省忻州市忻府区,112.746357,38.403498
140921,山西省忻州市定襄县,112.957234,38.471725
140926,山西省忻州市静乐县,111.939498,38.359306
140924,山西省忻州市繁峙县,113.265464,39.188835
140927,山西省忻州市神池县,112.210997,39.091079
140931,山西省忻州市保德县,111.085944,39.022616
140930,山西省忻州市河曲县,111.138247,39.38452
140500,山西省晋城市,112.852022,35.491315
140502,山西省晋城市城区,112.853452,35.50248
140525,山西省晋城市泽州县,112.922243,35.507061
140521,山西省晋城市沁水县,112.186726,35.690119
140522,山西省晋城市阳城县,112.414798,35.486275
140524,山西省晋城市陵川县,113.280755,35.775239
140581,山西省晋城市高平市,112.923798,35.798775
140400,山西省长治市,113.117394,36.195142
140426,山西省长治市黎城县,113.387025,36.502258
140405,山西省长治市屯留区,112.892301,36.3162
140406,山西省长治市潞城区,113.228897,36.334597
140428,山西省长治市长子县,112.877922,36.122258
140425,山西省长治市平顺县,113.435859,36.20037
140423,山西省长治市襄垣县,113.051298,36.535629
140403,山西省长治市潞州区,113.122725,36.203305
140430,山西省长治市沁县,112.699176,36.756152
140429,山西省长治市武乡县,112.86396,36.837865
140427,山西省长治市壶关县,113.206836,36.115645
140431,山西省长治市沁源县,112.337726,36.499989
140404,山西省长治市上党区,113.051416,36.053104
140800,山西省运城市,111.007051,35.02667
140828,山西省运城市夏县,111.219946,35.140733
140802,山西省运城市盐湖区,110.998135,35.015549
140822,山西省运城市万荣县,110.837957,35.415805
140823,山西省运城市闻喜县,111.224485,35.356664
140821,山西省运城市临猗县,110.774553,35.144406
140829,山西省运城市平陆县,111.193957,34.829595
140825,山西省运城市新绛县,111.224767,35.616007
140827,山西省运城市垣曲县,111.670215,35.298297
140824,山西省运城市稷山县,110.983273,35.604515
140882,山西省运城市河津市,110.712032,35.596357
140830,山西省运城市芮城县,110.694418,34.694173
140881,山西省运城市永济市,110.447771,34.866499
140826,山西省运城市绛县,111.568849,35.491764
141000,山西省临汾市,111.51931,36.088581
141025,山西省临汾市古县,111.92031,36.266767
141034,山西省临汾市汾西县,111.563993,36.652833
141031,山西省临汾市隰县,110.940752,36.693345
141030,山西省临汾市大宁县,110.752914,36.465126
141028,山西省临汾市吉县,110.680513,36.096833
141026,山西省临汾市安泽县,112.250242,36.147921
141032,山西省临汾市永和县,110.631981,36.759524
141082,山西省临汾市霍州市,111.755111,36.569046
141081,山西省临汾市侯马市,111.372002,35.619105
141029,山西省临汾市乡宁县,110.846585,35.970834
141033,山西省临汾市蒲县,111.096457,36.41183
141024,山西省临汾市洪洞县,111.67571,36.254087
141023,山西省临汾市襄汾县,111.441725,35.876293
141022,山西省临汾市翼城县,111.719048,35.739706
141027,山西省临汾市浮山县,111.848883,35.968124
141002,山西省临汾市尧都区,111.578797,36.082463
141021,山西省临汾市曲沃县,111.475783,35.641883
220000,吉林省,125.325802,43.896942
220800,吉林省白城市,122.838102,45.620131
220882,吉林省白城市大安市,124.291032,45.507004
220881,吉林省白城市洮南市,122.79845,45.356849
220822,吉林省白城市通榆县,123.088093,44.812912
220802,吉林省白城市洮北区,122.851105,45.621545
220821,吉林省白城市镇赉县,123.19967,45.848195
220100,吉林省长春市,125.323643,43.816996
220183,吉林省长春市德惠市,125.728552,44.521788
220182,吉林省长春市榆树市,126.533126,44.840263
220112,吉林省长春市双阳区,125.664583,43.525367
220122,吉林省长春市农安县,125.184921,44.432829
220103,吉林省长春市宽城区,125.326614,43.943522
220113,吉林省长春市九台区,125.839549,44.151672
220184,吉林省长春市公主岭市,124.79379,43.495116
220104,吉林省长春市朝阳区,125.288168,43.833845
220106,吉林省长春市绿园区,125.256214,43.881047
220102,吉林省长春市南关区,125.350341,43.86382
220105,吉林省长春市二道区,125.37419,43.865912
220700,吉林省松原市,124.825321,45.14191
220781,吉林省松原市扶余市,126.049534,44.989057
220702,吉林省松原市宁江区,124.792839,45.186486
220721,吉林省松原市前郭尔罗斯蒙古族自治县,124.823417,45.118061
220723,吉林省松原市乾安县,124.040651,45.003539
220722,吉林省松原市长岭县,123.967244,44.276293
220200,吉林省吉林市,126.549719,43.838132
220211,吉林省吉林市丰满区,126.561351,43.821192
220282,吉林省吉林市桦甸市,126.746245,42.972272
220283,吉林省吉林市舒兰市,126.965515,44.405922
220281,吉林省吉林市蛟河市,127.344773,43.72382
220203,吉林省吉林市龙潭区,126.562131,43.910743
220221,吉林省吉林市永吉县,126.497899,43.672198
220284,吉林省吉林市磐石市,126.060328,42.946608
220202,吉林省吉林市昌邑区,126.574414,43.881896
220204,吉林省吉林市船营区,126.540909,43.833806
220400,吉林省辽源市,125.144676,42.887961
220403,吉林省辽源市西安区,125.149488,42.927252
220421,吉林省辽源市东丰县,125.53096,42.677253
220422,吉林省辽源市东辽县,124.991045,42.925636
220402,吉林省辽源市龙山区,125.13703,42.902194
220500,吉林省通化市,125.939721,41.728312
220521,吉林省通化市通化县,125.758927,41.680135
220502,吉林省通化市东昌区,125.927187,41.702872
220503,吉林省通化市二道江区,126.042546,41.773989
220524,吉林省通化市柳河县,125.744654,42.284594
220523,吉林省通化市辉南县,126.046006,42.684706
220581,吉林省通化市梅河口市,125.711129,42.539183
220582,吉林省通化市集安市,126.193172,41.125805
220300,吉林省四平市,124.350599,43.166764
220303,吉林省四平市铁东区,124.409852,43.162664
220382,吉林省四平市双辽市,123.502398,43.518301
220323,吉林省四平市伊通满族自治县,125.305393,43.345754
220322,吉林省四平市梨树县,124.335389,43.30706
220302,吉林省四平市铁西区,124.345994,43.146288
222400,吉林省延边朝鲜族自治州,129.470605,42.909426
222402,吉林省延边朝鲜族自治州图们市,129.843807,42.968039
222404,吉林省延边朝鲜族自治州珲春市,130.365829,42.862551
222406,吉林省延边朝鲜族自治州和龙市,129.010932,42.546434
222424,吉林省延边朝鲜族自治州汪清县,129.785137,43.317215
222426,吉林省延边朝鲜族自治州安图县,128.899744,43.111978
222401,吉林省延边朝鲜族自治州延吉市,129.507655,42.891034
222403,吉林省延边朝鲜族自治州敦化市,128.232235,43.372669
222405,吉林省延边朝鲜族自治州龙井市,129.426529,42.767172
220600,吉林省白山市,126.414274,41.944132
220622,吉林省白山市靖宇县,126.813262,42.388902
220605,吉林省白山市江源区,126.591178,42.056747
220623,吉林省白山市长白朝鲜族自治县,128.20066,41.420253
220621,吉林省白山市抚松县,127.449387,42.221038
220681,吉林省白山市临江市,126.918086,41.811979
220602,吉林省白山市浑江区,126.416093,41.945409
210000,辽宁省,123.435093,41.836743
211400,辽宁省葫芦岛市,120.836783,40.710974
211422,辽宁省葫芦岛市建昌县,119.836669,40.824484
211481,辽宁省葫芦岛市兴城市,120.756661,40.60999
211403,辽宁省葫芦岛市龙港区,120.894054,40.735717
211421,辽宁省葫芦岛市绥中县,120.34432,40.325576
211402,辽宁省葫芦岛市连山区,120.869157,40.774784
211404,辽宁省葫芦岛市南票区,120.74971,41.10721
210600,辽宁省丹东市,124.354419,40.000646
210682,辽宁省丹东市凤城市,124.066873,40.45218
210604,辽宁省丹东市振安区,124.470005,40.20154
210681,辽宁省丹东市东港市,124.152581,39.863193
210603,辽宁省丹东市振兴区,124.383382,40.129706
210624,辽宁省丹东市宽甸满族自治县,124.783674,40.731319
210602,辽宁省丹东市元宝区,124.395577,40.136549
210200,辽宁省大连市,121.614786,38.913962
210281,辽宁省大连市瓦房店市,121.979463,39.62701
210283,辽宁省大连市庄河市,122.965881,39.680825
210214,辽宁省大连市普兰店区,121.938299,39.391565
210213,辽宁省大连市金州区,121.782513,39.050211
210212,辽宁省大连市旅顺口区,121.261982,38.851742
210224,辽宁省大连市长海县,122.588487,39.272779
210202,辽宁省大连市中山区,121.644996,38.918357
210211,辽宁省大连市甘井子区,121.525469,38.952998
210204,辽宁省大连市沙河口区,121.594201,38.904771
210203,辽宁省大连市西岗区,121.612461,38.914751
210700,辽宁省锦州市,121.126859,41.096114
210726,辽宁省锦州市黑山县,122.126359,41.653496
210727,辽宁省锦州市义县,121.239558,41.533553
210781,辽宁省锦州市凌海市,121.35499,41.160636
210711,辽宁省锦州市太和区,121.103445,41.109232
210782,辽宁省锦州市北镇市,121.777503,41.588657
210702,辽宁省锦州市古塔区,121.128414,41.117481
210703,辽宁省锦州市凌河区,121.151069,41.115058
210400,辽宁省抚顺市,123.957053,41.881311
210422,辽宁省抚顺市新宾满族自治县,125.039994,41.734031
210423,辽宁省抚顺市清原满族自治县,124.924028,42.100804
210402,辽宁省抚顺市新抚区,123.91293,41.861922
210411,辽宁省抚顺市顺城区,123.94504,41.883375
210404,辽宁省抚顺市望花区,123.784235,41.853484
210403,辽宁省抚顺市东洲区,124.038491,41.853001
210421,辽宁省抚顺市抚顺县,123.8999229,41.73009376
211200,辽宁省铁岭市,123.726008,42.223709
211282,辽宁省铁岭市开原市,124.051886,42.577645
211281,辽宁省铁岭市调兵山市,123.567039,42.468007
211204,辽宁省铁岭市清河区,124.159232,42.54714
211223,辽宁省铁岭市西丰县,124.727491,42.738178
211221,辽宁省铁岭市铁岭县,123.728933,42.223395
211202,辽宁省铁岭市银州区,123.842472,42.286575
211224,辽宁省铁岭市昌图县,124.086628,42.779333
210800,辽宁省营口市,122.219148,40.625027
210803,辽宁省营口市西市区,122.206431,40.666707
210882,辽宁省营口市大石桥市,122.509006,40.644482
210881,辽宁省营口市盖州市,122.34845,40.400259
210804,辽宁省营口市鲅鱼圈区,122.121764,40.226708
210802,辽宁省营口市站前区,122.259058,40.673063
210811,辽宁省营口市老边区,122.307956,40.671279
210100,辽宁省沈阳市,123.464675,41.677576
210181,辽宁省沈阳市新民市,122.835964,41.985757
210105,辽宁省沈阳市皇姑区,123.441468,41.824574
210114,辽宁省沈阳市于洪区,123.308062,41.793925
210111,辽宁省沈阳市苏家屯区,123.343937,41.665153
210102,辽宁省沈阳市和平区,123.420401,41.789766
210123,辽宁省沈阳市康平县,123.343701,42.727249
210124,辽宁省沈阳市法库县,123.440294,42.50108
210103,辽宁省沈阳市沈河区,123.45884,41.795688
210104,辽宁省沈阳市大东区,123.469828,41.805292
210106,辽宁省沈阳市铁西区,123.334781,41.821721
210115,辽宁省沈阳市辽中区,122.766159,41.517449
210112,辽宁省沈阳市浑南区,123.449597,41.714729
210113,辽宁省沈阳市沈北新区,123.584209,41.913071
211100,辽宁省盘锦市,122.170729,40.71956
211104,辽宁省盘锦市大洼区,122.082227,41.002679
211122,辽宁省盘锦市盘山县,121.996408,41.243367
211103,辽宁省盘锦市兴隆台区,122.070685,41.120261
211102,辽宁省盘锦市双台子区,122.07597,41.212401
210900,辽宁省阜新市,121.670052,42.022028
210905,辽宁省阜新市清河门区,121.416105,41.7831
210904,辽宁省阜新市太平区,121.678637,42.010689
210903,辽宁省阜新市新邱区,121.792067,42.087549
210921,辽宁省阜新市阜新蒙古族自治县,121.757901,42.065175
210922,辽宁省阜新市彰武县,122.538563,42.386264
210902,辽宁省阜新市海州区,121.662594,42.017794
210911,辽宁省阜新市细河区,121.680157,42.025412
210500,辽宁省本溪市,123.684984,41.486834
210522,辽宁省本溪市桓仁满族自治县,125.361061,41.267048
210503,辽宁省本溪市溪湖区,123.767817,41.32931
210505,辽宁省本溪市南芬区,123.744822,41.100273
210504,辽宁省本溪市明山区,123.861747,41.343624
210502,辽宁省本溪市平山区,123.769081,41.299658
210521,辽宁省本溪市本溪满族自治县,124.119545,41.301553
210300,辽宁省鞍山市,122.994183,41.108239
210321,辽宁省鞍山市台安县,122.436037,41.412866
210323,辽宁省鞍山市岫岩满族自治县,123.280933,40.290995
210311,辽宁省鞍山市千山区,122.9447506,41.0689014
210302,辽宁省鞍山市铁东区,122.990888,41.089578
210303,辽宁省鞍山市铁西区,122.969531,41.119719
210304,辽宁省鞍山市立山区,123.029091,41.150401
210381,辽宁省鞍山市海城市,122.685176,40.882548
211000,辽宁省辽阳市,123.239669,41.267396
211002,辽宁省辽阳市白塔区,123.174347,41.270397
211021,辽宁省辽阳市辽阳县,123.106426,41.206246
211011,辽宁省辽阳市太子河区,123.1814403,41.29502257
211003,辽宁省辽阳市文圣区,123.231262,41.282378
211081,辽宁省辽阳市灯塔市,123.339398,41.426537
211004,辽宁省辽阳市宏伟区,123.196725,41.217852
211005,辽宁省辽阳市弓长岭区,123.419567,41.151787
211300,辽宁省朝阳市,120.488801,41.601855
211321,辽宁省朝阳市朝阳县,120.390001,41.497923
211381,辽宁省朝阳市北票市,120.771389,41.801117
211302,辽宁省朝阳市双塔区,120.453717,41.565814
211303,辽宁省朝阳市龙城区,120.4133759,41.57674859
211322,辽宁省朝阳市建平县,119.64328,41.402891
211324,辽宁省朝阳市喀喇沁左翼蒙古族自治县,119.741223,41.12815
211382,辽宁省朝阳市凌源市,119.401574,41.245445
230000,黑龙江省,126.661998,45.742253
230900,黑龙江省七台河市,131.003015,45.771178
230903,黑龙江省七台河市桃山区,131.020046,45.765733
230904,黑龙江省七台河市茄子河区,131.067545,45.785755
230921,黑龙江省七台河市勃利县,130.592009,45.755856
230902,黑龙江省七台河市新兴区,130.93226,45.816579
230400,黑龙江省鹤岗市,130.297687,47.350659
230422,黑龙江省鹤岗市绥滨县,131.852863,47.289522
230403,黑龙江省鹤岗市工农区,130.27472,47.318971
230402,黑龙江省鹤岗市向阳区,130.294331,47.342478
230407,黑龙江省鹤岗市兴山区,130.303598,47.357698
230404,黑龙江省鹤岗市南山区,130.285991,47.315121
230421,黑龙江省鹤岗市萝北县,130.820566,47.578979
230406,黑龙江省鹤岗市东山区,130.317151,47.338571
230405,黑龙江省鹤岗市兴安区,130.239289,47.252805
232700,黑龙江省大兴安岭地区,124.117806,50.411048
232701,黑龙江省大兴安岭地区漠河市,122.539313,52.972465
232721,黑龙江省大兴安岭地区呼玛县,126.651856,51.725924
232722,黑龙江省大兴安岭地区塔河县,124.709733,52.334512
232718,黑龙江省大兴安岭地区加格达奇区,124.139742,50.408822
230700,黑龙江省伊春市,128.840863,47.728332
230722,黑龙江省伊春市嘉荫县,130.402406,48.888613
230719,黑龙江省伊春市友好区,128.836341,47.840801
230717,黑龙江省伊春市伊美区,128.907156,47.728257
230718,黑龙江省伊春市乌翠区,128.669458,47.726499
230723,黑龙江省伊春市汤旺县,129.570935,48.454639
230724,黑龙江省伊春市丰林县,129.533661,48.290566
230751,黑龙江省伊春市金林区,129.428839,47.413019
230781,黑龙江省伊春市铁力市,128.032554,46.986604
230726,黑龙江省伊春市南岔县,129.283467,47.138034
230725,黑龙江省伊春市大箐山县,129.020597,47.02836
230100,黑龙江省哈尔滨市,126.53505,45.802981
230126,黑龙江省哈尔滨市巴彦县,127.403521,46.086182
230123,黑龙江省哈尔滨市依兰县,129.567777,46.325536
230125,黑龙江省哈尔滨市宾县,127.466372,45.746313
230127,黑龙江省哈尔滨市木兰县,128.043194,45.950649
230128,黑龙江省哈尔滨市通河县,128.74629,45.990214
230124,黑龙江省哈尔滨市方正县,128.829513,45.851673
230113,黑龙江省哈尔滨市双城区,126.31279,45.382873
230108,黑龙江省哈尔滨市平房区,126.63675,45.597529
230129,黑龙江省哈尔滨市延寿县,128.311071,45.445956
230183,黑龙江省哈尔滨市尚志市,128.009218,45.209199
230110,黑龙江省哈尔滨市香坊区,126.662959,45.707871
230102,黑龙江省哈尔滨市道里区,126.616912,45.755832
230184,黑龙江省哈尔滨市五常市,127.167501,44.932164
230112,黑龙江省哈尔滨市阿城区,126.957984,45.548671
230111,黑龙江省哈尔滨市呼兰区,126.587704,45.889557
230109,黑龙江省哈尔滨市松北区,126.516602,45.794991
230104,黑龙江省哈尔滨市道外区,126.649094,45.792351
